,Book-Title,Average-Rating,Count-Ratings,ISBN,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Synopsis
144,Deception Point,2.93,262,0671027387,Dan Brown,2002,Pocket,http://images.amazon.com/images/P/0671027387.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671027387.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671027387.01.LZZZZZZZ.jpg,"A shocking scientific discovery. A conspiracy of staggering brilliance. A thriller unlike any you've ever read....When a NASA satellite discovers an astonishingly rare object buried deep in the Arctic ice, the floundering space agency proclaims a much-needed victory—a victory with profound implications for NASA policy and the impending presidential election. To verify the authenticity of the find, the White House calls upon the skills of intelligence analyst Rachel Sexton. Accompanied by a team of experts, including the charismatic scholar Michael Tolland, Rachel travels to the Arctic and uncovers the unthinkable: evidence of scientific trickery—a bold deception that threatens to plunge the world into controversy. But before she can warn the President, Rachel and Michael are ambushed by a deadly team of assassins. Fleeing for their lives across a desolate and lethal landscape, their only hope for survival is to discover who is behind this masterful plot. The truth, they will learn, is the most shocking deception of all."
145,The Rainmaker,2.92,501,044022165X,JOHN GRISHAM,1996,Dell,http://images.amazon.com/images/P/044022165X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044022165X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044022165X.01.LZZZZZZZ.jpg,"InThe Rainmaker, John Grisham tells the story of a young man barely out of law school who finds himself taking on one of the most powerful, corrupt, and ruthless companies in America -- and exposing a complex, multibillion-dollar insurance scam. In his final semester of law school Rudy Baylor is required to provide free legal advice to a group of senior citizens, and it is there that he meets his first ""clients,"" Dot and Buddy Black. Their son, Donny Ray, is dying of leukemia, and their insurance company has flatly refused to pay for his medical treatments. While Rudy is at first skeptical, he soon realizes that the Blacks really have been shockingly mistreated by the huge company, and that he just may have stumbled upon one of the largest insurance frauds anyone's ever seen -- and one of the most lucrative and important cases in the history of civil litigation. The problem is, Rudy's flat broke, has no job, hasn't even passed the bar, and is about to go head-to-head with one of the best defense attorneys -- and powerful industries -- in America."
146,Mystic River,2.91,362,0380731851,Dennis Lehane,2002,HarperTorch,http://images.amazon.com/images/P/0380731851.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380731851.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380731851.01.LZZZZZZZ.jpg,"When they were children, Sean Devine, Jimmy Marcus, and Dave Boyle were friends. But then a strange car pulled up to their street. One boy got into the car, two did not, and something terrible happened -- something that ended their friendship and changed all three boys forever.Twenty-five years later, Sean is a homicide detective. Jimmy is an ex-con who owns a corner store. And Dave is trying to hold his marriage together and keep his demons at bay -- demons that urge him to do terrible things. When Jimmy's daughter is found murdered, Sean is assigned to the case. His investigation brings him into conflict with Jimmy, who finds his old criminal impulses tempt him to solve the crime with brutal justice. And then there is Dave, who came home the night Jimmy's daughter died covered in someone else's blood.A tense and unnerving psychological thriller, Mystic River is also an epic novel of love and loyalty, faith and family, in which people irrevocably marked by the past find themselves on a collision course with the darkest truths of their own hidden selves."
147,Airframe,2.9,332,0345402871,Michael Crichton,1997,Ballantine Books,http://images.amazon.com/images/P/0345402871.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345402871.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345402871.01.LZZZZZZZ.jpg,"The twin jet plane en route to Denver from Hong Kong is merely a green radar blip half an hour off the California coast when the call comes through to air traffic control:'Socal Approach, this is TransPacific 545. We have an emergency.' The pilot requests priority clearance to land - then comes the bombshell - he needs forty ambulances on the runway.But nothing prepares the rescue workers for the carnage they witness when they enter the plane.Ninety-four passengers are injured. Three dead. The interior cabin virtually destroyed.What happened on board Flight TPA 545?"
148,The Runaway Jury,2.88,520,0440221471,JOHN GRISHAM,1997,Dell,http://images.amazon.com/images/P/0440221471.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.LZZZZZZZ.jpg,"Every jury has a leader, and the verdict belongs to him. In Biloxi, Mississippi, a landmark tobacco trial with hundreds of millions of dollars at stake begins routinely, then swerves mysteriously off course. The jury is behaving strangely, and at least one juror is convinced he's being watched. Soon they have to be sequestered. Then a tip from an anonymous young woman suggests she is able to predict the jurors' increasingly odd behavior. Is the jury somehow being manipulated, or even controlled? If so, by whom? And, more importantly, why?From the Trade Paperback edition."
149,All I Really Need to Know,2.88,258,080410526X,ROBERT FULGHUM,1989,Ivy Books,http://images.amazon.com/images/P/080410526X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/080410526X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/080410526X.01.LZZZZZZZ.jpg,"Robert Fulghum engages with musings on life, death, love, pain, joy, sorrow, and the best chicken-fried steak in the continental United States. The little seed in the Styrofoam cup offers a reminder about our own mortality and the delicate nature of life . . . a spider who catches (and loses) a full-grown woman in its web one fine morning teaches us about surviving catastrophe . . . the love story of Jean-Francois Pilatre and his hot-air balloon reminds us to be brave and unafraid to “fly” . . . life lessons hidden in the laundry pile . . . magical qualities found in a box of crayons . . . hide-and-seek vs. sardines—and how these games relate to the nature of God. All I Really Need to Know I Learned in Kindergarten is brimming with the very stuff of life and the significance found in the smallest details."
150,The Last Precinct,2.88,337,0425180638,Patricia Cornwell,2001,Berkley Publishing Group,http://images.amazon.com/images/P/0425180638.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425180638.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425180638.01.LZZZZZZZ.jpg,"Librarian's Note: This is an alternate-cover edition for ISBN 0751525359Physically and psychologically bruised by her encounter with the killer Chandonne, Dr Kay Scarpetta has to leave her home in the hands of the police team investigating the attack. She finds shelter with an old friend, Anna Zenner, but it is not the haven of security she needs when she discovers that Anna has been subpoenaed to appear before a Grand Jury which is investigating Scarpetta for murder. Kay knows she is being framed and she also knows she can trust no-one. Meanwhile it appears that Chandonne killed a woman in New York before his murderous spree in Virginia, but when Scarpetta looks more closely into that case with the prosecutor Jaime Berger, proof of his guilt is far from certain - in fact she begins to believe that he may not be the perpetrator of any of the crimes he is accused of. As she follows the forensic trail to the real killer she gradually realises that someone has been spinning a web for years with the aim of entrapping her. Who is it, and why are they so desperate to be rid of her?"
151,We Were the Mulvaneys,2.87,342,0452282829,Joyce Carol Oates,1996,Plume,http://images.amazon.com/images/P/0452282829.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452282829.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452282829.01.LZZZZZZZ.jpg,"The Mulvaneys of High Point Farm in Mt. Ephraim, New York, are a large and fortunate clan, blessed with good looks, abundant charisma, and boundless promise. But over the twenty-five year span of this ambitious novel, the Mulvaneys will slide, almost imperceptibly at first, from the pinnacle of happiness, transformed by the vagaries of fate into a scattered collection of lost and lonely souls.It is the youngest son, Judd, now an adult, who attempts to piece together the fragments of the Mulvaneys' former glory, seeking to uncover and understand the secret violation that occasioned the family's tragic downfall. Each of the Mulvaneys endures some form of exile- physical or spiritual - but in the end they find a way to bridge the chasms that have opened up among them, reuniting in the spirit of love and healing."
152,The Lost World,2.86,256,034540288X,Michael Crichton,1996,Ballantine Books,http://images.amazon.com/images/P/034540288X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034540288X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034540288X.01.LZZZZZZZ.jpg,"It's London, 1907. Journalist Edward Malone, rejected by the woman he loves because he is too prosaic, decides to go in search of adventure and fame to prove himself worthy of her. Soon after, he meets Professor George Challenger, a scientist who claims to have discovered a 'lost world' populated by pterodactyls and other prehistoric monsters."
153,The Street Lawyer,2.85,545,0440225701,JOHN GRISHAM,1999,Dell,http://images.amazon.com/images/P/0440225701.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440225701.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440225701.01.LZZZZZZZ.jpg,"Michael was in a hurry. He was scrambling up the ladder at Drake & Sweeney, a giant D.C. law firm with eight hundred lawyers. The money was good and getting better; a partnership was three years away. He was a rising star with no time to waste, no time to stop, no time to toss a few coins into the cups of panhandlers. No time for a conscience.But a violent encounter with a homeless man stopped him cold. Michael survived; his assailant did not. Who was this man? Michael did some digging, and learned that he was a mentally ill veteran who'd been in and out of shelters for many years. Then Michael dug a little deeper, and found a dirty secret, and the secret involved Drake & Sweeney.The fast track derailed; the ladder collapsed. Michael bolted the firm and took a top-secret file with him. He landed in the streets, an advocate for the homeless, a street lawyer.And a thief."
154,The Brethren,2.85,556,0385497466,JOHN GRISHAM,2000,Doubleday,http://images.amazon.com/images/P/0385497466.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385497466.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385497466.01.LZZZZZZZ.jpg,"Trumble, Florida. In un carcere federale tra spacciatori, rapinatori ed evasori fiscali, sono rinchiusi tre ex giudici, noti come i Confratelli. Ogni giorno i tre si ritrovano nella biblioteca legale dove, a dispetto della prigionia, tessono crudeli ricatti che fruttano un'enorme quantità di denaro. Un giorno però, i Confratelli incappano in uno spiacevole imprevisto: nella loro rete cade la vittima sbagliata, un uomo potente con amici influenti e pericolosi, seriamente intenzionato a vendicarsi."
155,The Hundred Secret Senses,2.83,336,0399141146,Amy Tan,1995,Putnam Pub Group,http://images.amazon.com/images/P/0399141146.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399141146.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399141146.01.LZZZZZZZ.jpg,"The Hundred Secret Senses is an exultant novel about China and America, love and loyalty, the identities we invent and the true selves we discover along the way. Olivia Laguni is half-Chinese, but typically American in her uneasiness with her patchwork family. And no one in Olivia's family is more embarrassing to her than her half-sister, Kwan Li. For Kwan speaks mangled English, is cheerfully deaf to Olivia's sarcasm, and sees the dead with her ""yin eyes.""Even as Olivia details the particulars of her decades-long grudge against her sister (who, among other things, is a source of infuriatingly good advice), Kwan Li is telling her own story, one that sweeps us into the splendor, squalor, and violence of Manchu China. And out of the friction between her narrators, Amy Tan creates a work that illuminates both the present and the past sweetly, sadly, hilariously, with searing and vivid prose."
156,Kiss the Girls,2.83,256,0446601241,James Patterson,1995,Warner Books,http://images.amazon.com/images/P/0446601241.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446601241.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446601241.01.LZZZZZZZ.jpg,"In Los Angeles, a reporter investigating a series of murders is killed. In Chapel Hill, North Carolina, a beautiful medical intern suddenly disappears. In Washington D.C. Alex Cross is back to solve the most baffling and terrifying murder case ever. Two clever pattern killers are collaborating, cooperating, competing - and they are working coast to coast."
157,Black and Blue,2.79,263,0440226104,ANNA QUINDLEN,1999,Dell,http://images.amazon.com/images/P/0440226104.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440226104.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440226104.01.LZZZZZZZ.jpg,"For eighteen years, Fran Benedetto kept her secret. And hid her bruises. And stayed with Bobby because she wanted her son to have a father. And because, in spite of everything, she loved him. Then one night, when she saw the look on her ten-year-old son's face, Fran finally made a choice--and ran for both their lives.Now she is starting over in a city far from home, far from Bobby. And in this place she uses a name that isn't hers, and cradles her son in her arms, and tries to forget. For the woman who now calls herself Beth, every day is a chance to heal, to put together the pieces of her shattered self. And every day she waits for Bobby to catch up to her. Because Bobby always said he would never let her go. And despite the flawlessness of her escape, Fran Benedetto is certain of one thing: It is only a matter of time..."
158,A Widow for One Year,2.78,273,0345424719,JOHN IRVING,1999,Ballantine Books,http://images.amazon.com/images/P/0345424719.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345424719.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345424719.01.LZZZZZZZ.jpg,"“One night when she was four and sleeping in the bottom bunk of her bunk bed, Ruth Cole woke to the sound of lovemaking—it was coming from her parents’ bedroom.”This sentence opens John Irving’s ninth novel, A Widow for One Year, a story of a family marked by tragedy. Ruth Cole is a complex, often self-contradictory character—a “difficult” woman. By no means is she conventionally “nice,” but she will never be forgotten.Ruth’s story is told in three parts, each focusing on a critical time in her life. When we first meet her—on Long Island, in the summer of 1958—Ruth is only four.The second window into Ruth’s life opens on the fall of 1990, when she is an unmarried woman whose personal life is not nearly as successful as her literary career. She distrusts her judgment in men, for good reason.A Widow for One Year closes in the autumn of 1995, when Ruth Cole is a forty-one-year-old widow and mother. She’s about to fall in love for the first time.Richly comic, as well as deeply disturbing, A Widow for One Year is a multilayered love story of astonishing emotional force. Both ribald and erotic, it is also a brilliant novel about the passage of time and the relentlessness of grief.Source: john-irving.com"
159,Black Notice,2.78,360,0399145087,Patricia Daniels Cornwell,1999,Putnam Pub Group,http://images.amazon.com/images/P/0399145087.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399145087.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399145087.01.LZZZZZZZ.jpg,"An intriguing Dr Kay Scarpetta novel which will take Kay an ocean's breadth away from home. The case begins when a cargo ship arriving at Richmond, Virginia's Deep Water Terminal from Belgium is discovered to be transporting a locked, sealed container holding the decomposed remains of a stowaway. The post mortem performed by the Chief Medical Examiner, Kay Scarpetta, initially reveals neither a cause of death nor an identification. But the victim's personal effects and an odd tattoo take Scarpetta on a hunt for information that leads to Interpol's headquarters in Lyon, where she receives critical instructions: go to the Paris morgue to receive secret evidence and then return to Virginia to carry out a mission. It is a mission that could ruin her career. In a story which crosses international borders, BLACK NOTICE puts Dr Kay Scarpetta directly in harm's way and places her and those she holds dear at mortal risk."
160,Message in a Bottle,2.78,496,0446523569,Nicholas Sparks,1998,Warner Books,http://images.amazon.com/images/P/0446523569.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446523569.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446523569.01.LZZZZZZZ.jpg,"Shimmering with suspense and emotional intensity - takes readers on a hunt for the truth about a man and his memories, and about both the heartbreaking fragility and enormous strength of love.Nicholas Sparks is our very best chronicler of the human heart. His stunning first novel, The Notebook, has been given by friend to friend and lover to lover all over the world as a testament to the timeless power of love. But if we thought he could never again move us so deeply, he now shows us he can-in a story that renews our faith in destiny...in the ability of true lovers to find each other no matter where, no matter when... Message In A Bottle Thrown to the waves, and to fate, the bottle could have ended up anywhere. Instead, it is found just three weeks after it begins its journey. Theresa Osborne, divorced and the mother of a twelve-year-old son, picks it up during a seaside vacation from her job as a Boston newspaper columnist. Inside is a letter that opens with: My Dearest Catherine, I miss you my darling, as I always do, but today is particularly hard because the ocean has been singing to me, and the song is that of our life together... For ""Garrett,"" the man who signs the letter, the message is the only way he knows to express his undying love for a woman he has lost. For Theresa, wary of romance since her husband shattered her trust, the message raises questions that intrigue her. Who are Garrett and Catherine? Where is he now? What is his story? Challenged by the mystery, and pulled to find Garrett by emotions she does not fully understand, Theresa begins a search that takes her to a sunlit coastal town and an unexpected confrontation. Brought together by chance-or something more powerful-Theresa and Garrett are people whose lives are about to touch for a purpose, in a tale that resonates with our deepest hopes for finding that special someone and everlasting love. Shimmering with suspense and emotional intensity, Message in a Bottle takes readers on a hunt for the truth about a man and his memories, and about both the heartbreaking fragility and enormous strength of love. For those who cherished The Notebook and readers waiting to discover the magic of Nicholas Sparks's storytelling, here is his new, achingly lovely novel of happenstance, desire, and the choices that matter most..."
161,Flesh and Blood,2.78,254,0679459626,Jonathan Kellerman,2001,Random House,http://images.amazon.com/images/P/0679459626.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679459626.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679459626.01.LZZZZZZZ.jpg,"In Flesh and Blood, Michael Cunningham takes us on a masterful journey through four generations of the Stassos family as he examines the dynamics of a family struggling to ""come of age"" in the 20th century.  In 1950, Constantine Stassos, a Greek immigrant laborer, marries Mary Cuccio, an Italian-American girl, and together they produce three children: Susan, an ambitious beauty, Billy, a brilliant homosexual, and Zoe, a wild child. Over the years, a web of tangled longings, love, inadequacies and unfulfilled dreams unfolds as Mary and Constantine's marriage fails and Susan, Billy, and Zoe leave to make families of their own. Zoe raises a child with the help of a transvestite, Billy makes a life with another man, and Susan raises a son conceived in secret, each extending the meaning of family and love. With the power of a Greek tragedy, the story builds to a heartbreaking crescendo, allowing a glimpse into contemporary life which will echo in one's heart for years to come."
162,Hannibal,2.76,468,0440224675,Thomas Harris,2000,Dell Publishing Company,http://images.amazon.com/images/P/0440224675.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440224675.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440224675.01.LZZZZZZZ.jpg,"Years after his escape, posing as scholarly Dr. Fell, curator of a grand family's palazzo, Hannibal lives the good life in Florence, playing lovely tunes by serial killer/composer Henry VIII and killing hardly anyone himself. Clarice is unluckier: in the novel's action-film-like opening scene, she survives an FBI shootout gone wrong, and her nemesis, Paul Krendler, makes her the fall guy. Clarice is suspended, so, unfortunately, the first cop who stumbles on Hannibal is an Italian named Pazzi, who takes after his ancestors, greedy betrayers depicted in Dante's Inferno. Pazzi is on the take from a character as scary as Hannibal: Mason Verger. When Verger was a young man busted for raping children, his vast wealth saved him from jail. All he needed was psychotherapy--with Dr. Lecter. Thanks to the treatment, Verger is now on a respirator, paralyzed except for one crablike hand, watching his enormous, brutal moray eel swim figure eights and devour fish. His obsession is to feed Lecter to some other brutal pets."
163,Sphere,2.74,374,0345353145,MICHAEL CRICHTON,1988,Ballantine Books,http://images.amazon.com/images/P/0345353145.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345353145.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345353145.01.LZZZZZZZ.jpg,"In the middle of the South Pacific, a thousand feet below the surface of the water, a huge vessel is discovered resting on the ocean floor. It is a spaceship of phenomenal dimensions, apparently undamaged by its fall from the sky. And, most startling, it appears to be at least three hundred years old."
164,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),2.73,285,0553279912,SUE GRAFTON,1987,Bantam,http://images.amazon.com/images/P/0553279912.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553279912.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553279912.01.LZZZZZZZ.jpg,"A IS FOR AVENGER. A tough-talking former cop, private investigator Kinsey Millhone has set up a modest detective agency in a quiet corner of Santa Teresa, California. She's a twice-divorced loner with few personal possessions and fewer personal attachments but with a soft spot for underdogs and lost causes.A IS FOR ACCUSED. That's why she draws desperate clients like Nikki Fife. Eight years ago, she was convicted of killing her philandering husband. Now she's out on parole and needs Kinsey's help to find the real killer. But after all this time, clearing Nikki's bad name won't be easy.A IS FOR ALIBI. If there's one thing that makes Kinsey Millhone feel alive, it's playing on the edge. When her investigation turns up a second corpse, more suspects, and a new reason to kill, Kinsey discovers that the edge is closer--and sharper--than she imagined.Librarian's note: there are 25 titles in this extraordinary series: ""A"" Is for Alibi (1982); ""B"" Is for Burglar (1985); ""C"" Is for Corpse (1986); ""D"" Is for Deadbeat (1987); ""E"" Is for Evidence (1988); ""F"" Is for Fugitive (1989); ""G"" Is for Gumshoe (1990); ""H"" Is for Homicide (1991); ""I"" Is for Innocent (1992); ""J"" Is for Judgment (1993); ""K"" Is for Killer (1994); ""L"" is for Lawless (1995); ""M"" Is for Malice (1996); ""N"" Is for Noose (1998); ""O"" Is for Outlaw (1999); ""P"" Is for Peril (2001); ""Q"" Is for Quarry (2002); ""R"" Is for Ricochet (2004); ""S"" Is for Silence (2005); ""T"" Is for Trespass (2007); ""U"" Is for Undertow (2009); ""V"" Is for Vengeance (2011); ""W"" Is for Wasted (2013); ""X"" (2015), and lastly, “Y” Is for Yesterday (2017). Work on ""Z"" had not begun at the time of the author's death in late 2017."
165,When the Wind Blows,2.72,396,0316693324,James Patterson,1998,Replica Books,http://images.amazon.com/images/P/0316693324.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316693324.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316693324.01.LZZZZZZZ.jpg,"Frannie O'Neill is a caring young veterinarian living in the Colorado Rockies, trying to erase the memory of her beloved husband's mysterious murder. It is not long before another neighbor suddenly dies, and FBI agent Kit Harrison arrives at Frannie's doorstep. Kit is hell-bent on solving the heinous case despite resounding protests from the FBI and the thrashing of his own internal demons.Kit secretly pursues the investigation, yet witnesses keep turning up dead. Then Frannie stumbles upon an astonishing discovery in the nearby woods, and their lives are altered in ways they could never have imagined. Simply knowing the secret of Max -- the terrified 11-year-old girl with an amazing gift -- could mean death.As more and more diabolical details are unearthed, the murderer's bloody trail ultimately leads the trio to an underground lab network, known as ""the School."" Here scientists conduct shockingly incomprehensible experiments involving children and genetic alteration."
166,The Queen of the Damned (Vampire Chronicles (Paperback)),2.71,274,0345351525,Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345351525.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345351525.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345351525.01.LZZZZZZZ.jpg,"Librarian's note: An alternate cover edition can be found hereIn 1976, a uniquely seductive world of vampires was unveiled in the now-classic Interview with the Vampire . . . in 1985, a wild and voluptous voice spoke to us, telling the story of The Vampire Lestat.  In The Queen of the Damned, Anne Rice continues her extraordinary ""Vampire Chronicles"" in a feat of mesmeric storytelling, a chillingly hypnotic entertainment in which the oldest and most powerful forces of the night are unleashed on an unsuspecting world.Three brilliantly colored narrative threads intertwine as the story unfolds:- The rock star known as Vampire Lestat, worshipped by millions of spellbound fans, prepares for a concert in San Francisco.  Among the audience--pilgrims in a blind swoon of adoration--are hundreds of vampires, creatures who see Lestat as a ""greedy fiend risking the secret prosperity of all his kind just to be loved and seen by mortals,"" fiends themselves who hate Lestat's power and who are determined to destroy him . . . - The sleep of certain men and women--vampires and mortals scattered around the world--is haunted by a vivid, mysterious dream: of twins with fiery red hair and piercing green eyes who suffer an unspeakable tragedy.  It is a dream that slowly, tauntingly reveals its meaning to the dreamers as they make their way toward each other--some to be destroyed on the journey, some to face an even more terrifying fate at journey's end . . . - Akasha--Queen of the Damned, mother of all vampires, rises after a 6,000 year sleep and puts into motion a heinous plan to ""save"" mankind from itself and make ""all myths of the world real"" by elevating herself and her chosen son/lover to the level of the gods: ""I am the fulfillment and I shall from this moment be the cause"" . . . These narrative threads wind sinuously across a vast, richly detailed tapestry of the violent, sensual world of vampirism, taking us back 6,000 years to its beginnings.  As the stories of the ""first brood"" of blood drinkers are revealed, we are swept across the ages, from Egypt to South America to the Himalayas to all the shrouded corners of the globe where vampires have left their mark. Vampires are created--mortals succumbing to the sensation of ""being enptied, of being devoured, of being nothing."" Vampires are destroyed.  Dark rituals are performed--the rituals of ancient creatures prowling the modern world.  And, finally, we are brought to a moment in the twentieth century when, in an astonishing climax, the fate of the living dead--and perhaps of the living, all the living--will be decided.From the Hardcover edition."
167,The Horse Whisperer,2.69,507,0440222656,Nicholas Evans,1996,Dell,http://images.amazon.com/images/P/0440222656.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440222656.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440222656.01.LZZZZZZZ.jpg,"A forty-ton truck hurtles out of control on a snowy country road, a teenage girl on horseback in its path. In a few terrible seconds the life of a family is shattered. And a mother's quest beings - to save her maimed daughter and a horse driven mad by pain. It is an odyssey that will bring her to The Horse Whisperer."
168,Back Roads,2.68,276,0451202341,Tawni O'Dell,2001,Signet Book,http://images.amazon.com/images/P/0451202341.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451202341.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451202341.01.LZZZZZZZ.jpg,"Harley Altmyer should be in college drinking Rolling Rock and chasing girls. He should be freed from his closed-minded, stricken coal town, with its lack of jobs and no sense of humor. Instead, he's constantly reminded of just how messed up his life is.With his mother in jail for killing his abusive father, Harley is an orphan with the responsibilities of an adult and the fiery, aggressive libido of a teenager. Just nineteen years old, he's marooned in the Pennsylvania backwoods caring for his three younger sisters, whose feelings about him range from stifling dependence to loathing. And once he develops an obsession with the sexy, melancholic mother of two living down the road, those Victoria's Secret catalogs just won't do the trick anymore. He wants Callie Mercer so badly he fears he will explode. But it's the family secrets, the lies, and the unspoken truths that light the fuse and erupt into a series of staggering surprises, leaving what's left of his family in tatters. Through every ordeal, the unforgettable Harley could never know that his endearing humor, his love for his sisters, and his bumbling heroics would redeem them all.Funny and heartbreaking, Tawni O'Dell's pitch-perfect characters capture the maddening confusion of adolescence and the prickly nature of family with irony and unerring honesty. Back Roads is a riveting novel by a formidable new talent.""One day you're that guy who's happy he managed to survive high school and get that almighty piece of paper, and you're thinking you might try to get a job at Redi-Mix concrete where your dad's worked since the beginning of time. And at least you've got a family you can stand even if they are all sisters."
169,The Book of Ruth (Oprah's Book Club (Paperback)),2.67,319,0385265700,Jane Hamilton,1990,Anchor,http://images.amazon.com/images/P/0385265700.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385265700.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385265700.01.LZZZZZZZ.jpg,"Winner of the 1989 PEN/Hemingway Foundation Award for best first novel, this exquisite book confronts real-life issues of alienation and violence  from which the author creates a stunning testament  to the human capacity for mercy, compassion and love."
170,Scarlet Feather,2.63,256,0525945938,Maeve Binchy,2001,Dutton Books,http://images.amazon.com/images/P/0525945938.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525945938.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525945938.01.LZZZZZZZ.jpg,"Set in contemporary Ireland, filled with warmth, wit, and drama, Scarlet Feather is the story of Cathy Scarlet and Tom Feather, their spouses, families, and friends, and the struggling new catering business that transforms their lives in ways big and small."
171,Lightning,2.63,274,0425115801,Dean R. Koontz,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425115801.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425115801.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425115801.01.LZZZZZZZ.jpg,"A storm struck on the night Laura Shane was born, and there was a strangeness about the weather that people would remember for years. But even more mysterious was the blond-haired stranger who appeared out of nowhere – the man who saved Laura from a fatal delivery. Years later – another bolt of lightning – and the stranger returned, again to save Laura from tragedy. Was he the guardian angel he seemed? The devil in disguise? Or the master of a haunting destiny beyond time and space?"
172,Cause of Death,2.62,287,0425158616,Patricia Daniels Cornwell,1997,Berkley Publishing Group,http://images.amazon.com/images/P/0425158616.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425158616.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425158616.01.LZZZZZZZ.jpg,"It is New Year's Eve, the last day of Virginia's bloodiest year since the Civil War. Dr. Kay Scarpetta plunges into the murky depths of a ship graveyard to recover the very human remains of Ted Eddings, an investigative reporter. What kind of story was Eddings chasing below the icy surface of the Elizabeth River? And why did Scarpetta receive a phone call from someone reporting the death before the police were notified? She soon discovers that Eddings' murder is merely the first layer of something much deeper --- a labyrinthine conspiracy that will put all of her criminal and forensic knowledge to the test like never before. For Scarpetts, the real challenge won't be cataloging the growing number of dead bodies, but preventing herself and those she loves from becoming the next victims."
